CarModel,Year,Engine,Fuel,Price,Milage
BMW Seria 3 316,2011,2 000 cm3,Diesel,7 300                    EUR,298 900 km
BMW Seria 1 120,2006,1 995 cm3,Diesel,4 990                    EUR,195 000 km
BMW Seria 5 525,2012,1 998 cm3,Diesel,13 700                    EUR,170 000 km
BMW Seria 7 730,2014,3 000 cm3,Diesel,24 190                    EUR,186 000 km
BMW Seria 3 320,2012,1 995 cm3,Diesel,13 900                    EUR,138 000 km
BMW Seria 1 120,2006,2 000 cm3,Diesel,5 150                    EUR,289 240 km
BMW Seria 1 118,2006,1 995 cm3,Diesel,3 550                    EUR,327 000 km
BMW Seria 3 320,2009,1 990 cm3,Diesel,7 790                    EUR,203 000 km
BMW Seria 1 120,2008,2 000 cm3,Diesel,4 500                    EUR,147 000 km
BMW Seria 5,2018,1 995 cm3,Diesel,52 110                    EUR,12 000 km
BMW Seria 3 320,2006,2 000 cm3,Diesel,4 500                    EUR,260 000 km
BMW Seria 5 530,2018,1 998 cm3,Benzina,52 348                    EUR,19 500 km
BMW Seria 5 530GT,2014,2 987 cm3,Diesel,23 000                    EUR,210 000 km
BMW Seria 5 530,2018,1 998 cm3,Benzina,54 133                    EUR,18 000 km
BMW Seria 5 530,2018,2 000 cm3,Benzina,56 049                    EUR,14 900 km
BMW Seria 5 525,2006,2 500 cm3,Diesel,5 500                    EUR,185 000 km
BMW Seria 1 116,2006,1 596 cm3,Benzina,3 300                    EUR,224 508 km
BMW Seria 3 318,2010,1 995 cm3,Benzina,13 400                    EUR,93 000 km
BMW Seria 4 430,2015,2 993 cm3,Diesel,35 000                    EUR,39 000 km
BMW Seria 3 335,2015,2 998 cm3,Diesel,21 500                    EUR,155 000 km
BMW Seria 3 318,2008,1 995 cm3,Benzina,4 850                    EUR,222 765 km
BMW Seria 2,2016,1 995 cm3,Diesel,15 400                    EUR,135 800 km
BMW Seria 6 640,2013,2 995 cm3,Diesel,28 750                    EUR,213 009 km
BMW Seria 3 320,2005,1 995 cm3,Diesel,5 850                    EUR,260 000 km
BMW Seria 1,2011,1 968 cm3,Diesel,6 990                    EUR,187 000 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,5 999                    EUR,148 000 km
BMW Seria 7 740,2011,2 998 cm3,Diesel,14 900                    EUR,238 000 km
BMW Seria 5 520,2011,1 968 cm3,Diesel,13 250                    EUR,219 000 km
BMW Seria 7 730,2010,2 978 cm3,Diesel,12 500                    EUR,120 000 km
BMW Seria 5 520,2008,2 000 cm3,Diesel,6 700                    EUR,270 000 km
BMW Seria 1,2006,2 000 cm3,Diesel,3 350                    EUR,235 000 km
BMW Seria 3,2015,1 995 cm3,Diesel,15 950                    EUR,195 000 km
BMW Seria 1 118,2013,2 000 cm3,Diesel,8 499                    EUR,149 675 km
BMW Seria 5,2010,1 968 cm3,Diesel,6 990                    EUR,199 800 km
BMW Seria 5 525,2014,1 968 cm3,Diesel,17 490                    EUR,199 900 km
BMW Seria 5 525,2006,2 500 cm3,Diesel,5 600                    EUR,333 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,11 800                    EUR,259 000 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,6 650                    EUR,267 000 km
BMW Seria 4,2015,1 995 cm3,Diesel,18 450                    EUR,146 800 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,7 980                    EUR,190 000 km
BMW Seria 5 525,2016,1 995 cm3,Diesel,36 295                    EUR,71 800 km
BMW Seria 5 530,2014,2 993 cm3,Diesel,20 999                    EUR,189 000 km
BMW Seria 3 318,2008,1 995 cm3,Diesel,4 999                    EUR,242 408 km
BMW Seria 5 520,2008,1 995 cm3,Diesel,7 500                    EUR,231 109 km
BMW Seria 3 318,2006,1 995 cm3,Benzina,4 950                    EUR,251 000 km
BMW Seria 3,2008,1 995 cm3,Diesel,5 890                    EUR,215 621 km
BMW Seria 3 320,2014,1 995 cm3,Diesel,12 800                    EUR,163 740 km
BMW Seria 5 520,2015,1 995 cm3,Diesel,16 000                    EUR,112 000 km
BMW Seria 3 320,2006,1 995 cm3,Diesel,5 890                    EUR,199 230 km
BMW Seria 5 520,2017,1 995 cm3,Diesel,42 340                    EUR,3 500 km
BMW Seria 5,2018,2 993 cm3,Diesel,53 526                    EUR,27 169 km
BMW Seria 7 730,2015,2 993 cm3,Diesel,23 450                    EUR,104 000 km
BMW Seria 3 318,2010,1 995 cm3,Diesel,5 990                    EUR,212 000 km
BMW Seria 3 320,2006,1 998 cm3,Diesel,4 400                    EUR,215 000 km
BMW Seria 5 530,2009,2 998 cm3,Diesel,7 980                    EUR,198 000 km
BMW Seria 3 320,2005,1 995 cm3,Benzina,4 500                    EUR,190 000 km
BMW Seria 3,2009,2 000 cm3,Diesel,5 200                    EUR,228 000 km
BMW Seria 1 116,2012,1 995 cm3,Diesel,8 099                    EUR,190 000 km
BMW Seria 3 318,2008,1 995 cm3,Benzina,5 500                    EUR,98 000 km
BMW Seria 5 530GT,2014,3 000 cm3,Diesel,23 000                    EUR,200 000 km
BMW Seria 3 320,2016,1 995 cm3,Diesel,24 000                    EUR,43 000 km
BMW Seria 5 525,2014,2 000 cm3,Diesel,16 998                    EUR,145 000 km
BMW Seria 5 525,2006,2 500 cm3,Diesel,3 700                    EUR,290 000 km
BMW Seria 3 320,2016,1 995 cm3,Diesel,21 000                    EUR,88 000 km
BMW Seria 2,2016,1 950 cm3,Diesel,25 000                    EUR,21 500 km
BMW Seria 3 320,2006,1 986 cm3,Diesel,4 450                    EUR,279 000 km
BMW Seria 7 730,2012,2 989 cm3,Diesel,22 500                    EUR,167 280 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,14 490                    EUR,236 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,12 750                    EUR,213 167 km
BMW Seria 3 318,2012,2 000 cm3,Diesel,10 700                    EUR,240 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,18 900                    EUR,241 000 km
BMW Seria 5 F10,2011,2 986 cm3,Diesel,15 999                    EUR,200 500 km
BMW Seria 1 120,2013,1 989 cm3,Diesel,10 500                    EUR,196 000 km
BMW Seria 3,2014,1 995 cm3,Diesel,18 500                    EUR,102 000 km
BMW Seria 5 530,2011,2 993 cm3,Diesel,13 980                    EUR,151 700 km
BMW Seria 3 325,2008,3 000 cm3,Diesel,6 300                    EUR,257 000 km
BMW Seria 5 528,2016,1 997 cm3,Benzina,32 000                    EUR,65 490 km
BMW Seria 3 320,2011,1 995 cm3,Diesel,7 990                    EUR,239 000 km
BMW Seria 5 520,2014,1 995 cm3,Diesel,11 990                    EUR,149 800 km
BMW Seria 5 520,2018,1 991 cm3,Diesel,40 341                    EUR,6 200 km
BMW Seria 5,2006,1 998 cm3,Diesel,5 990                    EUR,200 000 km
BMW Seria 3 320,2009,1 995 cm3,Diesel,8 300                    EUR,242 500 km
BMW Seria 7 730,2013,2 995 cm3,Diesel,24 900                    EUR,81 000 km
BMW Seria 5 520,2009,1 995 cm3,Diesel,6 900                    EUR,199 000 km
BMW Seria 5 523,2007,2 497 cm3,Benzina,7 800                    EUR,183 500 km
BMW Seria 7 740,2013,2 998 cm3,Diesel,27 500                    EUR,186 000 km
BMW Seria 5 525,2007,2 497 cm3,Diesel,4 949                    EUR,220 000 km
BMW Seria 3 320,2019,1 995 cm3,Diesel,53 448                    EUR,4 001 km
BMW Seria 1 118,2011,1 998 cm3,Diesel,6 950                    EUR,208 000 km
BMW Seria 3,2005,1 897 cm3,Benzina,2 650                    EUR,199 000 km
BMW Seria 3 318,2003,1 995 cm3,Benzina,2 800                    EUR,212 000 km
BMW Seria 3 320,2006,1 995 cm3,Diesel,5 350                    EUR,239 000 km
BMW Seria 4 435,2014,2 993 cm3,Diesel,24 978                    EUR,88 619 km
BMW Seria 3 320,2004,1 995 cm3,Diesel,2 800                    EUR,199 000 km
BMW Seria 3 320,2000,2 000 cm3,Diesel,1 700                    EUR,220 000 km
BMW Seria 3 318,2010,1 995 cm3,Diesel,6 690                    EUR,190 318 km
BMW Seria 3 320,2017,1 995 cm3,Diesel,32 368                    EUR,18 531 km
BMW Seria 7 750,2017,2 993 cm3,Diesel,73 000                    EUR,58 534 km
BMW Seria 5,2006,2 497 cm3,Benzina,3 999                    EUR,380 000 km
BMW Seria 5 520,2014,2 000 cm3,Diesel,24 450                    EUR,39 000 km
BMW Seria 5 530,2011,2 993 cm3,Diesel,15 400                    EUR,220 000 km
BMW Seria 1 116,2011,1 995 cm3,Diesel,4 599                    EUR,205 000 km
BMW Seria 5 F10,2011,2 996 cm3,Benzina,14 100                    EUR,241 000 km
BMW Seria 2,2014,1 995 cm3,Diesel,15 790                    EUR,107 000 km
BMW Seria 1 123,2007,2 000 cm3,Diesel,5 500                    EUR,151 000 km
BMW Seria 5 520,2009,1 987 cm3,Diesel,7 990                    EUR,187 200 km
BMW Seria 3 320,2012,1 987 cm3,Diesel,11 800                    EUR,167 300 km
BMW Seria 3 320,2006,1 995 cm3,Diesel,6 800                    EUR,236 000 km
BMW Seria 5 535,2013,2 993 cm3,Diesel,25 900                    EUR,91 000 km
BMW Seria 1 118,2014,1 995 cm3,Diesel,9 890                    EUR,185 200 km
BMW Seria 5 525,2014,1 998 cm3,Diesel,17 000                    EUR,135 000 km
BMW Seria 3,2013,1 600 cm3,Benzina,14 500                    EUR,177 210 km
BMW Seria 5 520,2006,1 998 cm3,Diesel,5 950                    EUR,199 850 km
BMW Seria 3 320,2013,2 000 cm3,Diesel,12 400                    EUR,175 000 km
BMW Seria 5 520,2018,1 995 cm3,Benzina,54 800                    EUR,2 500 km
BMW Seria 3,2012,1 990 cm3,Diesel,10 700                    EUR,230 000 km
BMW Seria 3 320,2015,1 989 cm3,Diesel,13 995                    EUR,206 800 km
BMW Seria 3 320,2006,1 998 cm3,Diesel,4 990                    EUR,233 056 km
BMW Seria 5 520,2013,1 995 cm3,Diesel,16 500                    EUR,178 000 km
BMW Seria 7 730,2016,2 993 cm3,Diesel,59 460                    EUR,38 000 km
BMW Seria 1 118,2013,1 995 cm3,Diesel,14 400                    EUR,84 000 km
BMW Seria 3,2005,2 000 cm3,Benzina,6 300                    EUR,126 000 km
BMW Seria 3 320,2005,2 000 cm3,Diesel,3 200                    EUR,250 000 km
BMW Seria 7 750,2016,4 395 cm3,Benzina,61 000                    EUR,60 000 km
BMW Seria 5,2016,1 995 cm3,Diesel,31 511                    EUR,35 900 km
BMW Seria 5 530,2013,2 993 cm3,Diesel,18 900                    EUR,131 000 km
BMW Seria 1 120,2014,1 995 cm3,Diesel,11 990                    EUR,193 665 km
BMW Seria 7 730,2016,2 995 cm3,Diesel,40 800                    EUR,135 000 km
BMW Seria 5 530GT,2009,2 997 cm3,Diesel,12 600                    EUR,250 000 km
BMW Seria 3 316,2012,1 986 cm3,Diesel,10 500                    EUR,163 000 km
BMW Seria 5 520,2013,1 995 cm3,Diesel,15 990                    EUR,164 000 km
BMW Seria 3 316,2013,1 995 cm3,Diesel,10 990                    EUR,158 000 km
BMW Seria 7 730,2018,2 993 cm3,Diesel,59 488                    EUR,19 759 km
BMW Seria 3 320,2009,1 998 cm3,Diesel,4 200                    EUR,211 730 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,17 990                    EUR,202 000 km
BMW Seria 3 320,2013,1 998 cm3,Diesel,12 690                    EUR,221 000 km
BMW Seria 6 640,2011,2 979 cm3,Benzina,33 500                    EUR,66 500 km
BMW Seria 5,2016,1 998 cm3,Diesel,22 850                    EUR,165 000 km
BMW Seria 4 420,2015,1 995 cm3,Diesel,17 990                    EUR,185 000 km
BMW Seria 3,2008,1 995 cm3,Diesel,5 500                    EUR,147 000 km
BMW Seria 3 320,2015,1 998 cm3,Diesel,17 350                    EUR,131 200 km
BMW Seria 1 120,2013,2 000 cm3,Diesel,12 500                    EUR,94 000 km
BMW Seria 3 320,2003,1 995 cm3,Diesel,3 600                    EUR,285 000 km
BMW Seria 5 520,2013,1 995 cm3,Diesel,11 890                    EUR,204 400 km
BMW Seria 1 118,2006,1 995 cm3,Diesel,4 490                    EUR,228 341 km
BMW Seria 3,2011,1 998 cm3,Diesel,9 290                    EUR,210 000 km
BMW Seria 3 320,2009,1 995 cm3,Benzina,8 990                    EUR,210 712 km
BMW Seria 5 525,2012,1 996 cm3,Diesel,14 999                    EUR,186 000 km
BMW Seria 3 320,2017,1 995 cm3,Diesel,29 979                    EUR,24 000 km
BMW Seria 4,2015,1 995 cm3,Diesel,21 408                    EUR,107 589 km
BMW Seria 3 330,2009,2 998 cm3,Diesel,9 900                    EUR,190 000 km
BMW Seria 3 320,2009,1 998 cm3,Diesel,6 770                    EUR,189 000 km
BMW Seria 5 535,2014,2 979 cm3,Benzina,31 990                    EUR,42 000 km
BMW Seria 3 320,2007,1 998 cm3,Benzina,9 700                    EUR,97 800 km
BMW Seria 3 320,2010,2 000 cm3,Diesel,8 500                    EUR,224 000 km
BMW Seria 3 320,2006,2 000 cm3,Diesel,4 299                    EUR,233 000 km
BMW Seria 4 430,2015,2 995 cm3,Diesel,19 990                    EUR,165 000 km
BMW Seria 3 330,2007,2 993 cm3,Diesel,6 300                    EUR,227 000 km
BMW Seria 3,2009,1 995 cm3,Diesel,8 400                    EUR,150 000 km
BMW Seria 3 318,2008,1 995 cm3,Diesel,6 000                    EUR,185 714 km
BMW Seria 5 530,2009,2 993 cm3,Diesel,8 570                    EUR,242 700 km
BMW Seria 5 520,2010,1 995 cm3,Diesel,14 290                    EUR,205 549 km
BMW Seria 5,2018,1 998 cm3,Benzina,50 551                    EUR,6 000 km
BMW Seria 1 118,2009,1 800 cm3,Benzina,5 500                    EUR,175 000 km
BMW Seria 3,2007,1 995 cm3,Diesel,4 600                    EUR,233 000 km
BMW Seria 5,2017,1 986 cm3,Diesel,33 500                    EUR,100 000 km
BMW Seria 5,2018,1 995 cm3,Diesel,53 526                    EUR,4 000 km
BMW Seria 5,2013,2 993 cm3,Diesel,24 900                    EUR,33 000 km
BMW Seria 5,2018,1 995 cm3,Diesel,54 121                    EUR,4 000 km
BMW Seria 3 320,2008,2 000 cm3,Diesel,6 200                    EUR,210 000 km
BMW Seria 5 520,2017,1 995 cm3,Diesel,35 688                    EUR,36 976 km
BMW Seria 3,2011,1 995 cm3,Diesel,8 990                    EUR,210 000 km
BMW Seria 5,2018,1 995 cm3,Diesel,54 716                    EUR,6 000 km
BMW Seria 3,2010,1 995 cm3,Diesel,8 250                    EUR,198 500 km
BMW Seria 3 320,2010,2 000 cm3,Diesel,8 600                    EUR,206 700 km
BMW Seria 5 525,2004,2 497 cm3,Diesel,3 899                    EUR,276 000 km
BMW Seria 5 530,2011,2 993 cm3,Diesel,13 950                    EUR,228 134 km
BMW Seria 3 318,2002,1 995 cm3,Benzina,3 390                    EUR,180 661 km
BMW Seria 5 550,2013,3 000 cm3,Diesel,23 999                    EUR,175 540 km
BMW Seria 3 318,2012,1 995 cm3,Diesel,11 900                    EUR,203 907 km
BMW Seria 3 318,2014,2 000 cm3,Diesel,11 900                    EUR,92 000 km
BMW Seria 5 520,2006,1 998 cm3,Diesel,6 550                    EUR,319 000 km
BMW Seria 3,2012,1 987 cm3,Diesel,11 800                    EUR,220 000 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,6 500                    EUR,106 481 km
BMW Seria 5 520,2014,1 995 cm3,Diesel,20 825                    EUR,124 350 km
BMW Seria 4 420,2014,1 998 cm3,Diesel,17 999                    EUR,199 000 km
BMW Seria 4 Cabrio,2015,1 986 cm3,Diesel,25 800                    EUR,110 000 km
BMW Seria 5 525,2011,3 000 cm3,Diesel,14 499                    EUR,220 000 km
BMW Seria 7 750,2013,2 993 cm3,Diesel,35 676                    EUR,112 000 km
BMW Seria 6 640,2014,2 993 cm3,Diesel,31 999                    EUR,96 000 km
BMW Seria 3 320,2008,1 995 cm3,Benzina,10 200                    EUR,169 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,14 700                    EUR,215 000 km
BMW Seria 5 520,2012,1 995 cm3,Diesel,16 500                    EUR,93 000 km
BMW Seria 5 525,2006,2 497 cm3,Diesel,5 990                    EUR,235 000 km
BMW Seria 5 520,2013,1 998 cm3,Diesel,14 499                    EUR,187 000 km
BMW Seria 3,2011,1 995 cm3,Diesel,8 599                    EUR,207 332 km
BMW Seria 7 730,2007,2 995 cm3,Diesel,9 600                    EUR,295 000 km
BMW Seria 5,2017,1 995 cm3,Diesel,39 865                    EUR,19 500 km
BMW Seria 3 320,2012,2 000 cm3,Benzina,10 550                    EUR,180 000 km
BMW Seria 5,2013,2 000 cm3,Diesel,16 150                    EUR,201 000 km
BMW Seria 3 320,2006,1 998 cm3,Diesel,4 180                    EUR,203 000 km
BMW Seria 3 320,2006,1 986 cm3,Diesel,4 999                    EUR,246 000 km
BMW Seria 5 520,2013,1 998 cm3,Diesel,13 499                    EUR,206 000 km
BMW Seria 4 420,2016,1 995 cm3,Diesel,35 874                    EUR,39 300 km
BMW Seria 5 525,2016,1 995 cm3,Diesel,34 400                    EUR,24 500 km
BMW Seria 3 320,2014,1 995 cm3,Diesel,16 500                    EUR,86 000 km
BMW Seria 5 528,2014,1 998 cm3,Benzina,25 950                    EUR,49 990 km
BMW Seria 3 316,2014,1 995 cm3,Diesel,10 000                    EUR,212 000 km
BMW Seria 3 320,2012,1 995 cm3,Diesel,12 500                    EUR,255 000 km
BMW Seria 5 520,2014,1 995 cm3,Diesel,22 788                    EUR,149 600 km
BMW Seria 1,2007,2 000 cm3,Diesel,4 199                    EUR,190 000 km
BMW Seria 7 730,2010,3 000 cm3,Diesel,13 900                    EUR,220 000 km
BMW Seria 1 116,2004,1 596 cm3,Benzina,4 650                    EUR,198 000 km
BMW Seria 3 320,2008,2 000 cm3,Diesel,4 900                    EUR,280 000 km
BMW Seria 3 328,2015,1 997 cm3,Benzina,19 900                    EUR,66 000 km
BMW Seria 3 318,2002,1 995 cm3,Benzina,2 550                    EUR,171 000 km
BMW Seria 5 520,2014,1 995 cm3,Diesel,14 500                    EUR,259 000 km
BMW Seria 1 118,2006,1 997 cm3,Diesel,3 990                    EUR,220 000 km
BMW Seria 5 525,2006,2 498 cm3,Diesel,5 400                    EUR,187 000 km
BMW Seria 5 530,2010,2 993 cm3,Diesel,14 744                    EUR,254 427 km
BMW Seria 5 520,2017,2 000 cm3,Diesel,37 500                    EUR,36 000 km
BMW Seria 7 740,2013,2 986 cm3,Diesel,20 600                    EUR,198 000 km
BMW Seria 3 320,2014,1 968 cm3,Diesel,16 541                    EUR,239 000 km
BMW Seria 3 318,2002,1 995 cm3,Benzina,2 590                    EUR,254 556 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,6 650                    EUR,163 000 km
BMW Seria 3 320,2014,1 995 cm3,Diesel,14 750                    EUR,114 000 km
BMW Seria 3 320,2010,1 995 cm3,Diesel,12 499                    EUR,196 000 km
BMW Seria 3 320,2007,1 995 cm3,Diesel,4 950                    EUR,250 000 km
BMW Seria 5 525,2015,1 995 cm3,Diesel,21 000                    EUR,142 000 km
BMW Seria 7 730,2015,2 998 cm3,Diesel,58 310                    EUR,51 000 km
BMW Seria 3 328,2011,2 000 cm3,Benzina,14 900                    EUR,118 000 km
BMW Seria 3 320,2010,1 995 cm3,Diesel,5 990                    EUR,232 000 km
BMW Seria 3 3GT,2014,1 995 cm3,Diesel,19 200                    EUR,150 365 km
BMW Seria 5 520,2009,2 000 cm3,Diesel,8 650                    EUR,248 000 km
BMW Seria 5 520,2014,2 000 cm3,Diesel,18 200                    EUR,135 956 km
BMW Seria 2,2015,1 980 cm3,Diesel,13 700                    EUR,175 000 km
BMW Seria 2,2017,1 995 cm3,Diesel,18 921                    EUR,30 370 km
BMW Seria 5 540,2016,2 998 cm3,Benzina,43 673                    EUR,71 472 km
BMW Seria 2,2017,1 995 cm3,Diesel,17 374                    EUR,84 281 km
BMW Seria 3 320,2010,1 995 cm3,Diesel,8 390                    EUR,198 000 km
BMW Seria 3 318,2004,1 995 cm3,Diesel,2 850                    EUR,209 097 km
BMW Seria 3,2011,1 987 cm3,Diesel,7 600                    EUR,220 000 km
BMW Seria 5 525,2014,1 995 cm3,Diesel,23 800                    EUR,184 000 km
BMW Seria 5 520,2014,1 995 cm3,Diesel,15 990                    EUR,185 000 km
